Id,Program,Y0s1_enrol,Y0s2_enrol,Y1s1_enrol,Y1s1_complete,Y1s1_grade,Y1s2_enrol,Y1s2_complete,Y1s2_grade,Y2s1_enrol,Y2s1_complete,Y2s1_grade,Y2s2_enrol,Y2s2_complete,Y2s2_grade,Y3s1_enrol,Y3s1_complete,Y3s1_grade,Y3s2_enrol,Y3s2_complete,Y3s2_grade,Y4s1_enrol,Y4s1_complete,Y4s1_grade,Y4s2_enrol,Y4s2_complete,Y4s2_grade,Rest_enrol,Rest_complete,Rest_grade,Failure
131389720,Informatics,0,30,27,0,0,0,0,0,27,0,0,42,0,0,27,0,0,30,0,0,27,0,0,30,0,0,117,3,15,1
131388184,Nursing,33,30,30,30,15.967,30,30,17.667,30,30,15.533,30,30,18,30,30,13.733,32,32,14.781,0,0,0,0,0,0,0,0,0,0
131380294,Management,30,42,30,30,12.2,30,24,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111364522,Nursing,30,24,30,30,15.467,30,30,17.333,30,30,15,30,30,18.5,30,30,14.1,30,30,15.1,0,0,0,0,0,0,0,0,0,0
131402364,Management,36,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131391039,Biology,33,36,35,35,11.086,30,24,12.75,30,25,12.28,30,30,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383498,Informatics,47,42,28,16,11.813,42,24,11.75,28,6,12,36,6,12,30,9,12.333,30,0,0,0,0,0,0,0,0,0,0,0,0
131382717,Biology,30,44,30,30,12.9,36,36,12.833,30,30,11.567,30,24,12.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386983,Management,30,36,34,34,12.603,36,30,13.517,30,26,13.385,30,24,13.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385539,Informatics,41,36,24,13,12.538,30,24,12,34,9,12.667,36,24,13,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,1
131393143,Informatics,47,24,18,0,0,48,42,14,37,25,11.96,36,30,13.2,29,4,11,30,17,11.588,0,0,0,0,0,0,0,0,0,0
111335843,Nursing,30,30,30,30,16.333,30,30,14.833,30,30,15.667,30,30,13.8,30,30,13.533,30,30,14.533,0,0,0,0,0,0,0,0,0,0
131388443,Biology,20,27,34,24,13.917,36,26,14.769,36,30,12.7,36,36,13.167,30,20,12.7,30,18,12.611,0,0,0,0,0,0,0,0,0,0
131389841,Nursing,0,10,37,34,13.912,42,36,14.083,37,30,14.5,33,20,15.5,33,29,14.069,30,30,14.333,30,24,14.208,33,27,13.593,0,0,0,0
131385783,Nursing,30,0,0,0,0,30,30,19.4,36,30,20,30,30,16.7,30,30,17.667,30,30,16.8,33,33,15.697,30,27,17.185,0,0,0,0
131393522,Biology,37.5,20,27,13,12.385,36,36,15.333,28,22,12.409,42,18,13.333,32,32,11.563,29,23,13.783,0,0,0,0,0,0,0,0,0,0
131392450,Management,6,12,30,24,13.5,60,42,13.738,30,30,13.733,36,18,11.583,30,30,12.633,30,24,14.813,0,0,0,0,0,0,0,0,0,0
131383801,Management,36,36,36,30,11.8,36,36,13.667,30,24,12.625,30,24,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131387332,Biology,32,46,34,34,12.059,32,26,11.5,40,12,10.25,30,24,11.5,30,13,11.692,30,4,11.25,0,0,0,0,0,0,0,0,0,0
131383478,Management,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131388765,Management,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111374597,Nursing,24,30,30,30,14.867,30,30,16.667,30,30,14.5,30,30,16,30,30,14.567,30,30,13.8,0,0,0,0,0,0,0,0,0,0
131390041,Management,30,30,36,30,13.55,30,30,12.483,30,30,12.767,30,30,14.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131401457,Informatics,35,30,29,0,0,54,0,0,0,0,0,0,0,0,36,0,0,36,0,0,35,0,0,36,0,0,71,0,0,1
131382438,Management,36,30,30,24,12.75,30,30,12.4,30,30,12.4,30,30,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131392477,Biology,33,32,34,30,15.3,40,40,15.65,30,23,13.565,30,24,14.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386729,Informatics,42,0,21,15,10.8,30,6,10,30,9,15.333,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131397161,Informatics,18,0,71,50,14.92,18,18,13.278,58,16,13.875,48,30,14.4,46,32,14.438,62,48,14.917,40,13,11.538,47,21,11.429,0,0,0,0
131402789,Nursing,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131390808,Informatics,36,42,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,30,0,0,42,0,0,30,0,0,198,108,13.204,1
111345886,Nursing,30,30,26,26,14.962,20,20,16.5,26,26,15.962,34,34,16.118,30,30,15.533,30,30,16.067,0,0,0,0,0,0,0,0,0,0
131393781,Biology,30,38,38,38,13.158,25,25,13.8,22,11,11.455,30,29,13.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383997,Management,30,30,30,30,11.6,36,36,15.25,30,30,11.5,30,24,12.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131380461,Nursing,46,30,30,24,13.25,30,30,13.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131393669,Management,30,30,36,36,14.958,34,34,15.824,30,24,12.688,30,26,13.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111364544,Nursing,24,30,30,30,16.6,30,30,15.667,30,30,16.167,30,30,16.5,30,30,14.533,30,30,15.8,0,0,0,0,0,0,0,0,0,0
131387862,Biology,28,47,30,30,12.2,36,30,12.2,30,30,12.233,30,24,11.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131381545,Biology,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131394701,Informatics,36,36,36,12,12.5,36,6,10,31,13,10,36,6,10,35,12,12,36,0,0,0,0,0,0,0,0,0,0,0,1
131391690,Biology,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383533,Biology,30,38,30,12,12,30,10,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131398857,Management,33,36,33,0,0,39,0,0,34.5,0,0,0,0,0,34.5,0,0,30.5,0,0,34.5,5.5,13,36.5,11.5,11.435,179,6.5,15,1
131384131,Informatics,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380317,Biology,36,36,30,24,14.25,30,18,14.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386814,Nursing,30,0,0,0,0,30,30,16.4,30,30,17.333,30,30,16.867,30,30,15,30,30,16.733,30,30,15.667,30,30,15.833,0,0,0,0
131386470,Nursing,30,30,0,0,0,10,10,18,30,30,16.333,30,30,15.9,30,20,16.5,30,30,13.2,30,30,14.267,30,30,12,0,0,0,0
131389358,Biology,52,41,20,4,16,44,32,12.625,36,24,11.375,36,24,12.5,30,6,12.667,30,19,10.737,0,0,0,0,0,0,0,0,0,0
131389520,Management,27.5,12,30,30,12.2,36.5,30.5,12.049,36.5,25,11.92,36,36,12.431,30,7.5,11.4,30,17.5,14.057,0,0,0,0,0,0,0,0,0,0
131382783,Management,36,36,36,15,10.2,36,18,12,30,15,11.2,30,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383471,Informatics,42,48,25,13,11.692,42,30,13.6,26,20,11.9,42,24,14.25,30,15,11.6,36,6,14,0,0,0,0,0,0,0,0,0,0
131388043,Nursing,30,0,30,30,16.667,30,30,15.9,0,0,0,30,24,15.042,30,30,17,30,30,14.533,23,20,14.25,30,30,12.867,0,0,0,0
131403870,Biology,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131397715,Informatics,29,35,36,18,11.667,36,24,10.75,40,20,12.05,33,12,11,67,13,13,72,21,11.333,34,0,0,47,11,13.727,63,23,11.87,0
131385249,Nursing,30,0,30,30,18,30,30,16.8,0,0,0,30,30,15.733,30,30,16,30,30,14.5,30,30,13.833,30,30,14.2,0,0,0,0
131383892,Management,24,48,36,18,11,30,30,17.3,36,30,13,36,18,12.333,30,18,12,30,12,12.5,0,0,0,0,0,0,0,0,0,0
131385596,Management,36,36,36,30,13.1,36,36,12.75,30,24,12,30,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131392682,Informatics,12,36,34,28,13.714,36,18,13.667,36,24,12.5,30,18,11.667,36,14,11.429,36,18,14,30,18,12.667,30,6,10,0,0,0,0
131379484,Nursing,33,30,30,27,12.111,30,30,13.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386653,Management,36.5,30,30,30,12.967,30,30,13.917,30,19.5,11,34,34,13.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385644,Nursing,30,30,30,30,15.967,30,30,16.667,30,30,14.6,30,30,14.667,30,30,15.033,30,30,14.933,0,0,0,0,0,0,0,0,0,0
111364571,Nursing,30,24,30,30,14.733,30,30,16.333,30,30,13.967,30,30,17,30,30,12.9,30,30,15.567,0,0,0,0,0,0,0,0,0,0
131392412,Management,41.5,47.5,33.5,22,10.773,41.5,30,10.783,36,13,10.308,37,1,15,30,13.5,12.333,30,17.5,11.514,0,0,0,0,0,0,0,0,0,0
131395230,Biology,22,36,43,25,12.8,48,24,12.75,29,23,14.217,30,24,13.5,32,19,13.316,29,23,13.739,0,0,0,0,0,0,0,0,0,0
131384294,Management,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131391305,Informatics,42,36,36,30,12.967,36,30,11.4,30,24,12.375,30,24,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131389779,Management,29.5,24.5,30,30,11,30,30,17.167,36,12.5,10.76,36,18,12.75,30,18,11.444,30,17.5,13.114,0,0,0,0,0,0,0,0,0,0
131392069,Biology,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385641,Informatics,42,36,33,15,14.6,36,0,0,33,12,12.5,33,12,13.5,30,9,12.667,30,12,14.5,0,0,0,0,0,0,0,0,0,0
111345910,Nursing,30,30,26,26,15.154,20,20,17,26,26,14.462,34,34,15.235,30,30,13.6,30,30,14.767,0,0,0,0,0,0,0,0,0,0
131394560,Management,36,52,32.5,12.5,12.52,33,22.5,11.689,36.5,0,0,37,20.5,11.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131397531,Informatics,29,29,29,0,0,30,6,12,34,17,14.118,36,24,11,28,6,13,40,10,14.2,42,7,10,31,6,11,309,43,12.349,0
111335845,Nursing,30,30,30,30,14.967,30,30,16.667,30,30,14.867,30,30,15.667,30,30,14.1,30,30,14.4,0,0,0,0,0,0,0,0,0,0
131380273,Nursing,30,30,30,30,12.267,30,30,13.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385380,Management,45,42,36,24,11.375,36,36,11.083,30,21,11.429,30,18,10.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385298,Nursing,35,30,30,25,16.08,30,30,17.333,30,30,16.067,30,30,16.667,30,30,15.167,30,30,14.633,0,0,0,0,0,0,0,0,0,0
131389592,Management,36,53.5,36.5,12,10,35.5,0,0,36,5.5,12,36,12.5,10.4,30,20,10.975,30,24,12.729,0,0,0,0,0,0,0,0,0,1
131385256,Nursing,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383398,Management,36,36,36,30,11.5,30,30,13.1,30,24,12.25,30,30,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131384574,Management,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111354343,Nursing,24,30,30,30,14.6,30,30,16,30,30,15.1,30,30,17,30,30,15.7,30,30,16.3,0,0,0,0,0,0,0,0,0,0
111335763,Nursing,27,0,36,30,14.9,34,34,15.735,34,29,12.241,30,30,15.333,36,16,14.063,34,30,14,30,18,14.111,30,26,12.423,0,0,0,0
131395412,Informatics,23,30,26,14,11.429,47,36,11.778,41,35,11.171,39,22,13.636,29,21,12.524,30,19,11.368,0,0,0,0,0,0,0,0,0,0
131382854,Biology,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383917,Management,48,48,42,30,11.3,30,30,12.7,30,12,13.25,30,30,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131392127,Management,30,47.5,29,29,13.483,41.5,17.5,11.971,36,18.5,11.486,36,24.5,12.735,23.5,6,10,41.5,24,12.104,30,0,0,30,0,0,0,0,0,0
131387115,Biology,35,40,36,30,13.3,36,36,11.667,30,23,10.87,30,24,11.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131396518,Informatics,29,36,35,18,11,36,36,11.833,40,6,10,31,7,10,46,0,0,72,0,0,41,14,11.5,53,17,11.882,58,25,12.52,0
131391901,Biology,18,18,47,30,13.633,42,22,13.727,30,27,12.222,34,34,14.588,30,26,13.385,30,24,12.625,0,0,0,0,0,0,0,0,0,0
131385449,Nursing,30,30,30,30,17.633,30,30,18,30,30,16.133,30,30,16.333,30,30,15.533,30,30,16.033,0,0,0,0,0,0,0,0,0,0
131398314,Informatics,6,0,48,32,12.781,23,23,14.696,59,32,11.469,56,27,13.444,40,19,13.158,55,39,12.667,33,20,10.9,43,16,12.188,0,0,0,0
131403783,Nursing,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111345862,Nursing,30,30,20,20,17,26,26,15.538,34,34,16.176,26,26,16.154,30,30,15.733,30,30,16.567,0,0,0,0,0,0,0,0,0,0
131388662,Nursing,0,35,30,10,15,36,22,12.227,30,30,12.667,36,30,12.3,33,33,13.273,30,24,13.417,0,0,0,0,0,0,0,0,0,1
111354311,Nursing,30,24,30,30,13.933,30,30,17.333,30,30,13.633,32,32,15.219,30,30,12.833,30,28,15.643,0,0,0,0,0,0,0,0,0,0
131384784,Informatics,31,36,35,29,12.276,36,24,11.5,34,21,11.571,36,24,11.5,30,15,12,36,0,0,0,0,0,0,0,0,0,0,0,0
131399171,Informatics,6,0,27,19,13.211,23,23,15.348,60,33,13,38,15,15,42,17,12.529,40,18,13.444,48,22,10.909,55,19,11.053,0,0,0,0
131382857,Management,30,30,30,30,12,30,30,12.9,30,30,12,30,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131402995,Management,27,33,27,0,0,27,0,0,27,0,0,27,0,0,24,0,0,31,0,0,31,0,0,32,0,0,401.5,80,12.25,1
131386306,Biology,30,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385778,Informatics,25,42,36,5,10,48,24,12.5,32,15,12.8,36,6,14,0,0,0,0,0,0,30,9,12.333,42,0,0,0,0,0,0
131393869,Biology,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387983,Biology,22,30,30,8,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382631,Nursing,42,30,36,24,14.125,30,30,14.333,30,24,13.667,30,30,12.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131392679,Management,42,36,30,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131392502,Biology,31,36,37,37,12.919,34,34,14.235,30,23,14,30,30,12.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131395525,Management,36,34,30,17.5,12.143,24,8,11.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131390667,Nursing,36,42,39,33,13.909,30,30,17,39,30,13.067,30,30,16.333,30,18,12.167,32,27,14.37,0,0,0,0,0,0,0,0,0,0
131395085,Management,6,0,42,36,12,43,31,13.839,35.5,11.5,11.565,34.5,22.5,12.4,35,17.5,11.343,34,11.5,11,36,1,14,34,11,11.727,59,13.5,11.333,0
131381688,Nursing,37,30,36,29,13.655,30,30,16,30,24,12.042,30,30,12.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131393645,Management,36,31,30,24,12.563,35.5,35.5,12.169,30,30,11.617,30,23.5,12.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131392375,Biology,53,44,40,28,11.929,41,29,11.931,30,26,12.115,36,19,11.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385440,Biology,39,32,37,30,12.4,36,36,13.167,30,23,13.87,30,24,13.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131403288,Management,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131388728,Management,24,0,40.5,40.5,11.086,36,36,12.292,37,6,15,34.5,17,11.647,35,19.5,11.744,31.5,19.5,10.667,0,0,0,30,17.5,14.286,0,0,0,0
131384422,Biology,28,30,30,30,14.1,34,34,15.588,30,30,13,30,30,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131387249,Nursing,0,15,0,0,0,25,10,10,40,15,17,30,30,14.1,33,30,14,27,27,11.963,30,20,13,33,33,12.939,62,62,12.516,0
131389260,Management,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386871,Nursing,30,30,30,30,14.767,30,30,16,30,30,14.867,30,30,15.667,30,25,12.32,35,35,13.286,0,0,0,0,0,0,0,0,0,0
131403974,Biology,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382654,Biology,38,62,36,36,12.583,36,24,13.25,30,20,12.3,30,24,10.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385634,Management,30,30,30,30,13.1,30,30,13.4,30,21,11,30,30,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131397090,Management,29.5,41.5,33.5,0,0,35.5,0,0,33.5,12,11.5,29,5.5,14,33,5.5,13,35.5,24,12.25,0,0,0,0,0,0,0,0,0,1
131381027,Management,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385037,Biology,16,0,33,26,14.846,38,32,15.313,30,30,12.8,42,42,13.857,30,23,12.783,30,18,13.889,0,0,0,0,0,0,0,0,0,0
131384307,Management,24,51,36,24,13,36,27,13,36,24,11.125,36,18,12.5,30,18,11.667,30,12,10,0,0,0,0,0,0,0,0,0,0
131389129,Biology,27,55,26,24,13.5,32,20,13,36,18,10.667,35,24,12.75,30,17,12.412,30,16,12.938,0,0,0,0,0,0,0,0,0,0
131385863,Management,30,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131390448,Biology,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384983,Management,30,30,30,30,12.6,36,36,14.417,30,30,13.3,30,24,12.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386235,Management,12,24,40.5,30.5,13.033,30,30,13.9,36,30,13.483,36,30,13.333,30,7.5,13.6,30,18,14.139,0,0,0,0,0,0,0,0,0,0
131380902,Informatics,40,42,30,3,17,48,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383647,Nursing,30,30,19,19,14.842,30,30,16.333,26,26,13.769,30,30,14.333,22,22,11.364,25,25,13,0,0,0,0,0,0,0,0,0,0
131387439,Nursing,30,30,30,30,17,30,30,15.033,30,30,16,30,30,15.167,30,30,14.567,30,30,13.6,0,0,0,0,0,0,0,0,0,0
131389814,Informatics,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131397911,Informatics,40,30,34,0,0,36,0,0,23,6,10,48,0,0,30,6,10,30,12,11.5,0,0,0,0,0,0,0,0,0,1
131382325,Nursing,30,30,30,30,13.233,30,30,14,30,30,13.467,30,30,13.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131387899,Nursing,30,30,30,30,15,30,30,14.733,30,30,15.667,30,30,14.433,30,30,14.1,30,30,13.667,0,0,0,0,0,0,0,0,0,0
131389206,Informatics,26,42,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,30,0,0,31,19,11.368,36,24,10.25,130,27,11.333,1
131398341,Biology,0,4,0,0,0,0,0,0,24,17,11.118,49,39,12.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389542,Nursing,30,30,30,30,15.633,30,30,17.667,30,30,14.633,30,30,16,30,30,15.733,30,30,15.6,0,0,0,0,0,0,0,0,0,0
111345839,Nursing,30,30,26,26,15.192,20,20,15,26,26,13.308,34,34,13.118,30,30,13.2,30,30,14.067,0,0,0,0,0,0,0,0,0,0
131390938,Biology,7,0,35,28,13.143,50,33,15.091,37,24,11.25,30,24,13,21,14,13.286,30,30,12.733,0,0,0,0,0,0,0,0,0,0
131392587,Management,29.5,24,35,23.5,11.021,36.5,36.5,12.274,36.5,19.5,11.103,35,5.5,11,30,17.5,11.714,30,24,12.188,0,0,0,0,0,0,0,0,0,0
131396556,Management,17,11.5,29,0,0,42.5,0,0,41,12,13,40.5,0,0,35.5,12,12.5,46.5,10.5,11,35.5,12,11.5,35.5,12.5,12.08,72,18.5,10.649,1
131388506,Informatics,31,42,28,6,15,42,6,12,30,18,14.667,42,18,13.333,35,0,0,36,0,0,36,0,0,36,0,0,78,12,14.25,1
111354322,Nursing,30,24,30,30,14.733,30,30,17.667,30,30,14.933,30,30,17,30,30,15.7,30,30,15.433,0,0,0,0,0,0,0,0,0,0
131389210,Nursing,30,30,30,30,15.8,30,30,16.667,30,30,14.933,30,30,15.667,30,30,14.9,30,30,15.233,0,0,0,0,0,0,0,0,0,0
111364549,Nursing,30,24,30,30,15.267,30,30,16,30,30,14.533,30,30,17,30,30,13.4,30,30,15.4,0,0,0,0,0,0,0,0,0,0
111335819,Nursing,30,30,30,30,16.667,30,30,14.9,30,30,16,36,30,13.9,30,30,13.567,30,30,14.333,0,0,0,0,0,0,0,0,0,0
131403904,Biology,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383764,Nursing,33,30,33,30,16.6,30,30,17.333,19,19,15.789,30,30,16.333,31,16,15.5,25,25,14.24,0,0,0,0,0,0,0,0,0,0
131388178,Nursing,30,30,30,30,16.333,30,30,16.333,30,30,16.2,30,30,17.333,30,30,15.333,30,30,16.167,0,0,0,0,0,0,0,0,0,0
111354303,Nursing,30,24,30,30,15.333,30,30,16.333,30,30,13.6,30,30,15.5,30,30,14.233,30,30,14.167,0,0,0,0,0,0,0,0,0,0
131391496,Biology,34,38,30,30,13.7,36,30,13.8,30,30,11.967,30,30,13.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111354333,Nursing,24,30,30,30,16.467,30,30,17.333,30,30,15.667,30,30,14.5,30,30,15.7,30,30,16.3,0,0,0,0,0,0,0,0,0,0
131389862,Management,27.5,0,34,30,12.4,53,36,12.611,42,18.5,12.135,47.5,30,11.5,30,14,12.643,46,24,13.042,0,0,0,0,0,0,0,0,0,0
131388867,Nursing,0,10,34,30,15.2,47,43,15.372,34,30,13.567,45,36,15.444,36,29,12.759,41,20,16,30,30,12.433,30,12,12.25,0,0,0,0
131389278,Nursing,30,30,30,30,16.667,30,30,14.633,30,30,16,30,30,14.733,33,33,14.424,30,30,15,0,0,0,0,0,0,0,0,0,0
131394756,Informatics,0,12,11,11,16.455,30,18,16.333,35,24,13.25,36,30,14,32,12,11,41,30,11.733,41,7,13,41,11,13.455,59,38,13.947,0
111345858,Nursing,30,30,26,26,15,20,20,15,26,26,15.154,34,34,15.412,30,30,11.8,30,30,13.567,0,0,0,0,0,0,0,0,0,0
131393660,Management,31,30,35.5,35.5,12.775,30,30,14.717,30,23.5,11.319,30,30,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131394620,Informatics,26,30,26,0,0,30,0,0,26,0,0,30,0,0,31,0,0,36,0,0,34,8,10.75,36,0,0,0,0,0,1
131391961,Management,17.5,19,35,29.5,11.983,28.5,28.5,11.351,34.5,29,11.828,36.5,30.5,12.049,30,14,12.464,30,18,12.528,0,0,0,0,0,0,0,0,0,0
131395296,Management,27,48,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,41.5,0,0,28,0,0,52.5,0,0,555.5,62.5,11.288,0
131393027,Biology,0,6,15,15,10.867,63,0,0,0,0,0,0,0,0,35,24,11.583,47,39,11.308,34,27,13.222,36,30,13.2,60,31,11.806,0
131389159,Biology,0,6,7,7,10,18,0,0,17,10,13.6,52,28,13,38,38,11.316,35,23,12.783,30,17,11.882,41,24,12.5,60,31,11,0
131383623,Management,33,57,36,12,11,36,18,12.167,36,15,11.8,36,9,13.667,30,9,12.667,30,12,10.5,0,0,0,0,0,0,0,0,0,0
111354320,Nursing,30,24,30,30,14.133,30,30,14.667,30,30,14.1,30,30,12.5,30,30,14.4,30,30,15.233,0,0,0,0,0,0,0,0,0,0
131387347,Informatics,17,24,26,9,11,60,42,10.571,52,26,12.923,24,12,10.5,0,0,0,0,0,0,39,14,12.429,30,12,13.5,133,30,11.2,0
131399540,Management,18,20,36.5,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387240,Biology,41,30,30,30,12,36,36,13.5,30,19,13.316,30,24,13.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385864,Management,36,48,24,6,13,48,18,12.833,30,18,11.167,30,9,12.667,21,21,13.571,18,18,12.333,0,0,0,0,0,0,0,0,0,0
131389349,Biology,32,38.5,36,24,13.625,33,33,13.455,30,30,12.1,30,27,11.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131387549,Management,28.5,30,30,1.5,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131379383,Nursing,33,30,30,27,12.704,30,30,12.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131389872,Nursing,36,24,30,30,13.4,30,30,18,30,30,13.867,30,30,15.667,30,30,15.067,30,30,13.067,0,0,0,0,0,0,0,0,0,0
131387257,Management,12.5,0,30,6,13,40.5,0,0,30,14,13.571,44,7.5,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385767,Management,30,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111354346,Nursing,24,30,30,30,16.267,30,30,15.333,30,30,16,30,30,15.5,30,30,14.8,30,30,17.133,0,0,0,0,0,0,0,0,0,0
